x,y
128359.959,2087.77
130341.496,2096.202
132509.423,2101.251
134441.252,2106.144
136444.806,2111.037
138073.236,2116.658
139373.389,2118.324
141047.415,2120.249
143009.589,2130.711
144878.49,2137.53
146741.249,2144.244
148413.922,2152.104
149718.967,2159.599
150732.69,2161.421
152044.345,2163.763
153749.706,2175.422
155414.155,2181.876
156963.001,2189.736
158304.325,2196.502
159325.491,2204.466
159325.491,2204.466
161256.07,2207.485
162541.285,2221.643
163823.376,2228.201
164911.269,2235.8
165958.147,2242.15
166692.778,2249.906
167305.092,2251.675
168162.197,2252.872
169156.192,2265.573
169156.192,2265.573
169156.192,2265.573
70.976,3.21
71.088,3.21
71.209,3.21
71.272,3.21
71.403,3.21
71.523,3.21
71.633,3.21
71.748,3.21
71.856,3.21
71.989,3.21
72.142,3.21
72.274,3.21
72.413,3.21
72.527,3.21
72.61,3.21
72.764,3.21
72.882,3.21
72.943,3.21
72.988,3.21
73.039,3.21
73.083,3.21
73.123,3.21
73.161,3.21
73.192,3.21
73.222,3.21
73.265,3.21
73.31,3.21
73.351,3.21
73.407,3.21
73.447,3.21
73.492,3.21
73.536,3.21
73.563,3.21
73.583,3.21
73.602,3.21
73.632,3.21
73.686,3.21
73.759,3.21
73.836,3.21
73.855,3.21
73.925,3.21
73.994,3.21
74.04,3.21
74.098,3.21
74.154,3.21
74.224,3.21
74.288,3.21
74.348,3.21
74.443,3.21
74.578,3.223
74.678,3.21
74.773,3.21
74.915,3.21
75.044,3.21
75.199,3.21
75.372,3.21
75.537,3.21
75.699,3.21
75.838,3.21
75.993,3.21
76.141,3.21
76.345,3.21
76.539,3.21
76.767,3.21
76.993,3.21
77.218,3.21
77.452,3.21
77.655,3.21
78.202,3.21
78.515,3.21
78.843,3.21
100844.049,2535.528
101064.82,2536.309
101256.917,2536.991
101497.877,2537.752
101815.027,2538.532
102264.43,2539.527
102775.296,2540.678
103383.304,2541.419
103980.777,2542.395
104509.492,2543.507
104959.577,2544.774
105541.973,2546.12
106132.678,2547.993
106813.892,2550.061
107507.824,2552.577
108138.205,2555.23
108611.658,2557.844
109174.392,2560.535
109712.82,2563.832
110307.875,2567.538
110913.327,2571.381
111460.027,2575.263
111968.884,2579.495
112382.785,2584.118
112763.39,2589.19
113112.335,2594.691
113456.873,2600.016
113865.449,2605.244
114225.338,2610.549
114539.758,2615.367
114837.89,2619.678
115119.832,2624.574
115414.57,2629.061
115679.23,2634.171
115940.417,2638.833
116185.551,2643.437
116387.557,2648.099
116564.673,2652.683
116754.468,2656.681
116925.83,2660.719
117087.126,2664.211
117192.869,2667.741
117321.064,2671.428
117428.972,2674.588
117490.65,2678.216
117563.428,2680.908
117644.222,2683.775
117722.501,2686.643
117800.915,2689.296
117888.654,2691.773
117954.605,2693.919
118011.367,2695.85
118053.774,2697.41
118096.317,2698.951
118140.186,2700.063
118182.3,2701.623
118222.834,2703.516
118260.052,2705.369
118296.762,2706.812
118320.521,2708.509
118344.357,2709.387
118364.858,2710.167
118391.211,2711.045
118414.443,2712.079
118435.666,2713.132
118454.235,2713.698
118469.06,2714.361
118483.475,2715.044
118497.5,2715.648
118512.754,2716.331
118525.96,2716.877
7527.666,176.711
7693.122,177.837
7774.161,177.837
7955.374,178.962
8197.367,178.962
8334.684,178.962
8438.234,178.962
8502.391,178.962
8547.413,178.962
8578.928,177.837
8616.071,177.837
8683.604,178.962
8683.604,178.962
8717.37,178.962
8717.37,178.962
8729.751,178.962
8742.132,178.962
8746.635,178.962
8761.267,178.962
8761.267,178.962
8771.397,178.962
8780.401,178.962
8792.782,178.962
8795.033,178.962
8795.033,178.962
8802.912,178.962
8806.289,178.962
8809.665,178.962
8811.916,180.088
8815.293,180.088
8815.293,180.088
8815.293,180.088
8816.419,180.088
8858.064,180.088
8858.064,180.088
8923.346,180.088
8941.354,180.088
8963.865,180.088
8964.991,180.088
8979.623,180.088
8992.004,180.088
9002.134,180.088
9002.134,180.088
9010.013,180.088
9010.013,180.088
9010.013,180.088
9015.641,180.088
9017.892,180.088
9020.143,180.088
9022.394,180.088
9026.896,180.088
9028.022,180.088
9031.398,180.088
9031.398,180.088
9033.649,180.088
9033.649,180.088
9040.403,180.088
9041.528,180.088
9041.528,180.088
9041.528,180.088
9041.528,180.088
9041.528,180.088
9057.286,180.088
9057.286,180.088
9057.286,180.088
9058.411,180.088
9061.788,180.088
9061.788,180.088
9068.541,180.088
9071.918,180.088
9071.918,180.088
3551.165,64.875
3551.165,64.875
3761.17,65.229
3761.17,65.229
3761.17,65.229
3761.17,65.229
3861.399,65.405
3861.399,65.405
3962.866,65.405
3962.866,65.405
3962.866,65.405
3962.866,65.405
3962.866,65.405
4060.267,65.582
4060.267,65.582
4060.267,65.582
4108.879,65.582
4108.879,65.582
4108.879,65.582
4108.879,65.582
4132.92,65.582
4132.92,65.582
4151.481,65.582
4151.481,65.582
4151.481,65.582
4151.481,65.582
4181.179,65.582
4181.179,65.582
4181.179,65.582
4181.179,65.582
4190.371,65.582
4190.371,65.582
4190.371,65.582
4190.371,65.582
4190.371,65.582
4190.371,65.582
4190.371,65.582
4205.75,66.289
4205.75,66.289
4216.71,66.289
4217.771,66.289
4217.771,66.289
4217.771,66.289
4217.771,66.289
4220.245,66.289
4220.245,66.289
4220.245,66.289
4220.245,66.289
4220.245,66.289
4220.245,66.289
4220.245,66.289
4229.261,66.643
4229.261,66.643
4229.261,66.643
4236.685,66.82
4236.685,66.82
4236.685,66.82
4236.685,66.82
4246.054,66.82
4246.054,66.82
4246.054,66.82
4246.054,66.82
4246.054,66.82
4246.054,66.82
4246.054,66.82
4246.054,66.82
4246.054,66.82
4249.766,66.82
4249.766,66.82
4251.18,66.82
4251.18,66.82
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
113.817,
111023.568,1430.808
111023.568,1430.808
111023.568,1430.808
112057.805,1433.338
112552.449,1433.922
113132.517,1434.116
113746.054,1434.506
113746.054,1434.506
113746.054,1434.506
115146.701,1436.451
115934.784,1437.23
116746.218,1438.786
117659.421,1440.149
118675.951,1441.122
118675.951,1441.122
118675.951,1441.122
120759.019,1444.04
121802.986,1444.819
122845.785,1446.57
124016.429,1447.932
125216.844,1449.878
125216.844,1449.878
125216.844,1449.878
125216.844,1449.878
128756.018,1457.856
130025.707,1460.386
131381.793,1463.499
132802.678,1465.834
132802.678,1465.834
132802.678,1465.834
135212.655,1474.007
136498.106,1477.51
137877.543,1479.845
139276.439,1482.958
140487.168,1486.85
140487.168,1486.85
140487.168,1486.85
142771.051,1497.163
143965.046,1500.666
145153.008,1504.168
146253.6,1508.449
147321.501,1512.341
147321.501,1512.341
147321.501,1512.341
149155.885,1518.957
150032.895,1523.432
150867.874,1526.935
151647.2,1532.189
152447.737,1536.081
152447.737,1536.081
152447.737,1536.081
153811.218,1544.253
154471.067,1547.756
155092.777,1550.675
155636.846,1553.594
156151.727,1556.512
156151.727,1556.512
156151.727,1556.512
157018.813,1563.907
157447.491,1565.853
157818.96,1567.799
158163.771,1570.912
158508.387,1572.663
158508.387,1572.663
158508.387,1572.663
159083.395,1580.252
159367.105,1583.171
159649.064,1584.339
159915.261,1585.701
160133.589,1587.841
160133.589,1587.841
2654.542,26.54
2674.392,26.614
2674.392,26.614
2727.397,26.725
2774.637,26.873
2798.7,26.983
2821.1,27.057
2836.292,27.094
2862.795,27.168
2871.223,27.279
2877.876,27.427
2892.699,27.538
2901.459,27.612
2909,27.649
2923.379,27.834
2923.379,27.834
2930.217,28.129
2936.205,28.203
2940.751,28.24
2940.751,28.24
2950.214,28.499
2961.303,28.758
2963.595,28.795
2966.293,28.795
2970.507,28.906
2971.727,28.906
2975.091,28.906
2978.011,28.906
2980.118,28.979
2982.779,29.016
2983.629,29.016
2986.032,29.016
2986.032,29.016
2986.032,29.016
2987.437,29.053
2990.394,29.053
2991.096,29.053
2991.761,29.09
2993.166,29.09
2994.238,29.09
2995.532,29.164
2998.082,29.164
2998.415,29.164
2998.415,29.164
3001.926,29.238
3002.813,29.238
3003.405,29.238
3004.477,29.238
3005.955,29.238
3006.842,29.238
3007.619,29.238
3007.877,29.238
3008.728,29.238
3009.208,29.238
3009.208,29.238
3010.65,29.275
3011.315,29.275
3011.315,29.275
3011.906,29.312
3011.906,29.312
3013.2,29.349
3013.385,29.349
3013.792,29.386
3014.235,29.386
3014.605,29.386
3014.605,29.386
3014.716,29.386
3015.159,29.386
3015.159,29.386
3015.381,29.386
3016.009,29.423
176530.757,3079.877
176631.941,3089.187
176902.175,3099.967
178334.191,3111.236
180437.994,3119.076
182657.19,3127.161
183615.38,3137.206
185775.532,3146.026
187572.106,3155.091
187958.714,3164.891
189907.922,3174.201
192331.938,3180.816
194575.389,3186.451
196671.352,3194.291
198866.049,3202.866
200270.38,3213.891
200612.643,3223.446
202461.892,3236.921
205016.492,3247.946
207795.51,3258.481
210518.424,3267.056
213140.154,3275.875
214878.418,3284.695
215327.011,3295.475
217402.393,3307.97
220296.316,3323.65
222868.801,3338.105
225300.166,3354.03
227726.632,3364.075
229250.523,3375.345
229604.545,3387.595
231413.86,3403.765
233864.58,3416.995
236024.242,3427.285
238007.26,3438.554
239853.569,3449.089
241024.662,3463.544
241335.81,3477.509
242694.327,3489.759
244621.976,3498.824
246175.512,3510.584
247441.909,3521.364
248718.841,3533.859
249387.687,3545.864
249498.427,3561.544
250333.872,3573.059
251753.638,3584.819
252846.577,3596.334
253728.327,3608.583
254591.946,3619.363
255095.418,3629.653
255171.858,3642.883
255615.305,3651.703
256539.93,3660.768
257166.881,3666.158
257664.228,3672.528
258122.62,3677.918
258374.479,3682.328
258422.989,3691.883
258704.492,3699.723
259319.438,3704.868
259717.561,3710.503
260048.554,3717.118
260421.932,3722.508
260636.305,3727.408
260674.77,3732.308
260923.689,3736.228
261557.745,3742.598
261981.102,3747.008
262357.91,3750.438
262743.783,3753.623
85396.348,735.41
85437.788,735.498
85486.916,735.498
85546.381,735.498
85631.824,735.498
85758.089,735.587
85930.035,735.587
86122.127,735.675
86362.728,735.852
86585.304,735.94
86822.547,736.028
87068.891,736.028
87368.162,736.117
87662.927,736.205
87972.713,736.47
88287.447,736.912
88579.561,737
88857.891,737.354
89120.051,737.619
89402.357,737.972
89702.07,738.061
90002.578,738.502
90312.541,738.944
90604.743,739.298
90848.967,739.828
91112.894,740.093
91361.536,740.711
91608.852,741.153
91879.141,741.33
92129.108,741.948
92316.341,742.125
92458.598,742.832
92587.602,743.539
92724.205,743.981
92850.911,744.599
92972.846,744.953
93091.247,745.66
93210.443,746.013
93300.392,746.366
93381.594,746.631
93465.623,746.985
93567.147,747.515
93645.61,748.134
93724.956,748.575
93794.936,748.929
93850.602,748.929
93903.087,749.017
93967.854,749.459
94025.022,749.636
94080.6,749.812
94136.089,749.901
94185.747,750.254
94227.01,750.254
94272.338,750.519
94324.912,750.519
94380.224,750.519
94434.035,750.519
94489.701,750.519
94531.671,750.519
94566.661,750.608
94608.367,750.696
94661.028,750.873
94717.401,750.873
94762.464,750.961
94805.053,751.049
94853.474,751.138
94892.97,751.138
94938.74,751.226
94988.309,751.226
95040.087,751.314
95094.251,751.314
134353.989,1146.872
136841.914,1146.872
139335.906,1146.872
143765.625,1146.872
150173.548,1146.872
157698.002,1159.009
163547.659,1165.077
169391.247,1171.145
173930.192,1171.145
176393.845,1177.213
180574.771,1195.417
187286.099,1207.554
187286.099,1207.554
199592.223,1225.758
199592.223,1225.758
199592.223,1225.758
205963.737,1250.03
208548.751,1256.098
208548.751,1256.098
214246.705,1274.303
216127.819,1280.371
217711.595,1304.643
218530.79,1310.711
219010.17,1310.711
220411.903,1341.052
222056.361,1347.12
222833.078,1365.324
223761.499,1377.461
224319.765,1383.529
225035.802,1389.597
225296.731,1407.801
226225.151,1419.937
227105.027,1438.142
227711.838,1468.482
228391.466,1492.755
229052.89,1492.755
229429.112,1492.755
229702.177,1498.823
230381.805,1498.823
231031.093,1504.891
231631.836,1510.959
232208.306,1535.231
232627.006,1541.3
232894.002,1553.436
232978.956,1565.572
233409.791,1577.708
233804.219,1577.708
234277.531,1577.708
234574.868,1577.708
234805.456,1577.708
234938.955,1577.708
235060.317,1577.708
235309.109,1583.776
235612.515,1583.776
235849.171,1583.776
236025.146,1583.776
236140.44,1583.776
236249.666,1583.776
236316.415,1583.776
236413.505,1583.776
236753.319,1583.776
237153.814,1589.844
237463.288,1601.981
237463.288,1601.981
237463.288,1601.981
237463.288,1601.981
237778.83,1601.981
237778.83,1601.981
237778.83,1601.981
239441.491,1608.049
239441.491,1608.049
188792.473,712.05
192741.112,713.166
198348.224,715.398
204438.591,720.978
210244.362,725.442
214459.741,725.442
220312.387,725.442
224730.889,729.907
228092.477,733.255
232765.442,737.719
236688.411,742.183
240256.472,746.648
243719.622,749.996
247114.692,749.996
249738.562,751.112
251938.326,760.04
255446.119,763.389
257650.348,768.969
260134.709,768.969
262681.57,781.246
262681.57,781.246
264797.629,791.29
266821.056,794.638
269962.779,795.754
269962.779,795.754
272116.785,808.031
274947.126,808.031
277834.387,810.263
280271.873,814.728
282755.119,815.844
286545.276,818.076
289935.882,819.192
293376.711,821.424
296811.96,821.424
300056.361,825.888
302922.417,827.004
305393.385,831.469
305393.385,831.469
310114.341,843.745
313215.886,849.326
316357.61,850.442
319131.032,870.531
321497.09,876.111
323781.675,876.111
327051.746,879.459
330004.855,882.808
332849.705,890.62
335305.049,895.084
337876.463,900.665
339845.202,905.129
341760.37,918.522
344771.514,920.754
347363.017,926.334
349781.53,929.682
349781.53,929.682
351941.116,946.423
355771.452,950.888
357319.435,953.12
359948.884,955.352
362165.39,956.468
364519.171,958.7
366802.641,960.932
367937.679,974.325
369984.542,976.557
371915.335,978.789
373683.183,979.905
377807.043,985.486
381005.686,988.834
384881.781,992.182
388252.298,998.878
391390.673,1003.343
231313.697,3373.754
231415.892,3377.204
231595.853,3380.56
232470.761,3387.181
233424.554,3393.801
234116.611,3398.65
234739.387,3404.058
235363.749,3408.813
235734.394,3411.797
235992.773,3414.968
236681.007,3420.469
238912.988,3428.115
238912.988,3428.115
240004.875,3431.285
241235.882,3433.989
242102.305,3436.32
242785.504,3438.278
244683.485,3441.635
247346.906,3444.153
249778.895,3447.416
252295.27,3449.748
254784.791,3451.985
256501.6,3453.198
257707.711,3454.689
260546.523,3457.487
264249.801,3458.606
269365.726,3460.657
272615.558,3463.548
277037.84,3465.692
278746.909,3467.184
280986.443,3469.515
283749.262,3472.686
289099.415,3476.229
293150.866,3480.332
296675.209,3483.875
299358.677,3488.257
301604.272,3491.894
302455.31,3494.598
305222.511,3501.218
308744.989,3507.093
311464.543,3511.568
313584.445,3516.417
315654.182,3521.359
316679.865,3526.487
317352.994,3531.429
321814.625,3542.432
321814.625,3542.432
323404.062,3547.933
324855.684,3553.155
326150.656,3560.801
326920.479,3564.344
328579.569,3574.508
328579.569,3574.508
329917.9,3580.849
330967.547,3583.646
331907.54,3589.054
332761.375,3595.301
333284.567,3598.472
333284.567,3598.472
334547.37,3607.143
335634.874,3612.365
336474.164,3616.654
337229.906,3621.316
338003.551,3626.445
338430.422,3628.589
338670.992,3630.921
339642.501,3635.21
340624.08,3639.499
341470.362,3642.856
342240.837,3645.84
343023.248,3648.264
809.641,13.044
809.641,13.044
809.641,13.044
858.148,13.261
865.379,13.261
867.902,13.261
867.902,13.261
867.902,13.261
867.902,13.261
876.811,13.261
884.616,13.261
884.616,13.261
884.616,13.261
890.97,13.261
890.97,13.261
890.97,13.261
898.309,13.834
898.309,13.834
898.309,13.834
911.451,13.834
912.371,13.834
912.371,13.834
912.371,13.834
914.926,13.834
917.535,13.834
918.801,13.834
919.332,13.834
920.111,13.834
920.111,13.834
920.111,13.834
924.235,13.834
924.235,13.834
925.653,13.834
925.653,13.834
925.653,13.834
925.653,13.834
925.653,13.834
927.559,14.246
927.559,14.246
927.797,14.246
928.176,14.246
928.533,14.246
928.533,14.246
928.533,14.246
928.717,14.246
928.717,14.246
929.031,14.246
929.161,14.246
929.161,14.246
929.161,14.246
929.161,14.246
929.615,14.451
929.615,14.451
929.615,14.451
930.287,14.451
930.947,14.451
930.947,14.451
930.947,14.451
931.153,14.451
931.38,14.451
931.38,14.451
932.452,14.451
932.625,14.451
932.625,14.451
932.625,14.451
932.625,14.451
932.625,14.451
933.891,14.451
934.097,14.451
934.368,14.451
934.368,14.451
141620.373,562.847
142988.615,565.427
144502.556,566.287
148815.596,568.868
153680.817,571.448
158152.458,573.34
161293.702,575.06
163459.081,579.877
166770.108,582.285
169249.593,583.833
173102.137,586.242
177289.602,590.542
181719.271,593.983
185781.334,596.563
190087.664,599.315
194589.237,601.035
199539.952,602.928
205301.393,605.336
211968.688,608.088
218957.143,610.668
227012.978,614.281
233226.314,618.581
240454.22,620.646
247394.854,622.882
255409.232,625.29
263450.617,628.902
272229.277,631.999
281458.971,636.471
288526.039,639.396
294752.449,643.008
299755.457,645.932
307559.284,648.513
317020.516,651.953
324628.069,655.565
331539.631,658.49
338281.066,664.51
344561.834,667.607
350556.534,672.423
359122.75,675.52
368604.452,679.132
377849.972,684.121
386136.141,688.249
393765.196,694.614
400357.49,699.774
405427.587,706.827
412820.631,711.988
420208.515,716.116
427192.497,723.685
433326.361,731.082
439055.291,735.898
443474.466,741.747
448442.899,746.736
453686.046,752.584
458681.486,760.669
463017.92,767.378
466937.207,774.259
469923.29,780.623
472753.695,788.536
475605.43,793.353
478798.28,799.718
482317.451,806.254
482317.451,806.254
488104.867,820.876
490811.59,830.853
492674.043,837.39
494776.979,843.755
497438.977,851.151
500356.08,861.473
502817.504,868.525
505195.842,873.17
506415.631,882.115
13638.037,188.586
13655,188.586
13692.917,188.586
13738.816,188.586
13808.662,188.586
13917.423,188.586
14004.233,188.586
14053.125,188.586
14145.921,188.586
14285.615,188.586
14383.4,188.586
14509.123,188.586
14647.819,188.586
14768.553,188.586
14808.466,188.586
14867.336,188.586
14951.152,188.586
15055.922,188.586
15100.823,188.586
15166.679,188.586
15216.569,188.586
15237.523,188.586
15277.435,188.586
15315.352,188.586
15338.302,188.586
15362.249,188.586
15377.216,188.586
15395.177,188.586
15406.153,188.586
15417.129,188.586
15430.1,188.586
15438.083,188.586
15441.076,188.586
15458.039,188.586
15473.006,188.586
15475.999,188.586
15475.999,188.586
15489.969,188.586
15490.966,188.586
15492.962,188.586
15494.958,188.586
15495.955,188.586
15496.953,188.586
15499.947,188.586
15499.947,188.586
15500.944,188.586
15500.944,188.586
15500.944,188.586
15502.94,188.586
15506.931,188.586
15507.929,188.586
15507.929,188.586
15507.929,188.586
15508.927,188.586
15510.923,188.586
15511.92,188.586
15512.918,188.586
15512.918,188.586
15512.918,188.586
15512.918,188.586
15512.918,188.586
15514.914,188.586
15515.912,188.586
15515.912,188.586
15515.912,188.586
15515.912,188.586
15515.912,188.586
15529.881,188.586
15529.881,188.586
15529.881,188.586
15529.881,188.586
95078.424,651.222
95078.424,651.222
95078.424,651.222
98001.995,651.222
98001.995,651.222
98888.766,651.222
100329.768,651.222
101133.404,651.222
101133.404,651.222
102449.703,651.222
104777.476,651.222
106232.334,651.222
106232.334,651.222
108379.981,665.078
108379.981,665.078
110250.513,665.078
110250.513,665.078
110250.513,665.078
110250.513,665.078
115681.982,665.078
116679.599,678.934
116679.599,678.934
118009.754,678.934
118009.754,678.934
118009.754,678.934
122457.463,706.645
122457.463,706.645
122457.463,706.645
125145.486,706.645
125145.486,706.645
125145.486,706.645
130064.291,706.645
130064.291,706.645
131657.707,706.645
133306.545,706.645
134705.98,706.645
134705.98,706.645
138557.889,706.645
139569.362,734.357
139569.362,734.357
141190.489,734.357
142867.04,734.357
144294.186,734.357
144294.186,734.357
145859.89,734.357
147827.412,748.213
148644.904,762.068
148977.443,789.78
149656.376,789.78
149656.376,789.78
149656.376,789.78
149656.376,789.78
151762.456,789.78
152288.976,789.78
152635.371,789.78
152635.371,789.78
152635.371,789.78
152635.371,789.78
153910.104,789.78
153910.104,789.78
153910.104,789.78
154464.335,845.203
155849.914,845.203
155849.914,845.203
155849.914,845.203
155849.914,845.203
155849.914,845.203
158815.053,859.059
159369.284,859.059
159369.284,859.059
159369.284,859.059
38336.495,387.722
38521.455,387.905
38782.188,388.088
39119.973,388.179
39594.789,388.179
40079.283,388.179
40624.121,388.179
41190.139,388.453
41741.733,388.453
42212.349,388.453
42822.462,388.453
43501.592,388.818
44045.061,388.818
44699.999,389.457
45153.178,389.64
45517.256,389.64
46095.233,389.731
46601.363,389.731
47254.383,390.187
47895.627,390.187
48476.526,390.644
49003.197,391.192
49260.004,391.374
49486.046,391.557
49693.465,391.739
49945.708,391.922
50213.106,392.104
50350.776,392.378
50469.731,392.652
50581.2,393.017
50690.113,393.2
50806.512,393.474
50934.231,393.748
51027.076,393.93
51127.59,394.295
51275.485,394.569
51362.762,394.843
51458.072,395.208
51532.019,395.482
51659.373,395.847
51771.025,396.121
51844.972,396.304
51948.042,396.487
51986.568,396.852
52009.939,396.852
52058.69,397.034
52095.207,397.217
52118.304,397.491
52146.697,397.491
52178.832,397.765
52206.585,397.765
52246.206,397.765
52274.142,398.039
52274.142,398.039
52352.837,398.312
52381.868,398.495
52408.799,398.769
52408.799,398.769
52453.077,398.769
52485.577,398.86
52507.944,398.951
52533.506,398.951
52547.656,398.951
52574.223,399.043
52580.248,399.043
52585.178,399.043
52596.681,399.043
52604.989,399.134
52604.989,399.134
52618.409,399.317
52618.409,399.317
30836.616,1882.888
30875.971,1882.944
30924.997,1883.112
30994.036,1883.336
31152.629,1883.839
31302.279,1883.839
31376.908,1884.006
31541.986,1884.23
31714.947,1884.398
31818.477,1884.621
32340.657,1907.485
32919.018,1909.721
33186.956,1911.231
33705.614,1912.181
34325.566,1912.908
34941.997,1913.355
35190.648,1913.634
35728.872,1913.914
36311.482,1914.473
36785.977,1916.262
37155.992,1916.709
37731.726,1918.274
38090.56,1919.057
38240.713,1919.56
38678.425,1920.902
38997.681,1924.144
39535.178,1925.374
40086.427,1928.001
40581.214,1929.343
40794.983,1929.399
40922.328,1930.461
41328.12,1932.641
41692.712,1936.387
42073.74,1938.455
42559.304,1940.691
42843.118,1941.474
42996.904,1941.977
42996.904,1941.977
42996.904,1941.977
42996.904,1941.977
43685.672,1948.405
43685.672,1948.405
43685.672,1948.405
43685.672,1948.405
44673.458,1958.58
44739.423,1958.691
44739.423,1958.691
45220.459,1962.437
45220.459,1962.437
45220.459,1962.437
45220.459,1962.437
45833.2,1965.511
45869.815,1966.182
45869.815,1966.182
46273.371,1969.033
46273.371,1969.033
46273.371,1969.033
46273.371,1969.033
46273.371,1969.033
46273.371,1969.033
46582.565,1970.487
46746.078,1971.325
46746.078,1971.325
46746.078,1971.325
46746.078,1971.325
47045.656,1973.841
47045.656,1973.841
47167.802,1974.232
47167.802,1974.232
47167.802,1974.232
47167.802,1974.232
3705.776,208.789
3713.459,209.067
3720.393,209.259
3727.769,209.441
3735.471,209.7
3743.528,209.883
3751.403,210.141
3759.364,210.42
3768.111,210.669
3777.233,210.966
3786.172,211.149
3795.265,211.417
3804.962,211.619
3815.312,211.945
3825.872,212.194
3837.353,212.434
3849.17,212.731
3861.668,212.981
3874.894,213.297
3888.351,213.508
3903.055,213.786
3918.104,214.18
3933.48,214.544
3949.315,214.813
3966.666,215.148
3984.986,215.426
4004.026,215.772
4023.276,216.021
4042.632,216.443
4063.829,216.808
4085.151,217.105
4107.125,217.565
4128.975,218.064
4150.853,218.496
4172.827,218.87
4194.869,219.426
4216.939,219.992
4238.731,220.539
4259.775,221.114
4280.79,221.661
4301.786,222.256
4322.686,222.841
4343.26,223.407
4343.26,223.407
4384.12,224.529
4404.425,225.066
4424.577,225.584
4444.441,226.169
4464.133,226.668
4483.556,227.262
4502.825,227.819
4522.037,228.337
4541.114,228.826
4559.262,229.133
4576.833,229.497
4594.204,229.785
4610.922,230.121
4625.511,230.581
4640.119,230.907
4652.799,231.253
4665.153,231.464
4677.248,231.627
4688,231.751
4698.675,231.847
4709.159,232.087
4718.012,232.327
4726.471,232.538
4734.95,232.662
4743.209,232.778
4751.4,232.854
4751.4,232.854
18707.525,586.638
18707.525,586.791
18725.627,586.945
18725.627,586.945
18725.627,586.945
18725.627,586.945
18751.86,586.945
18751.86,587.098
18787.911,587.098
18812.303,587.098
18812.303,587.098
18873.207,587.252
18873.207,587.405
18957.889,587.865
18957.889,587.865
18957.889,588.172
18957.889,588.172
18957.889,588.632
18957.889,589.093
18957.889,589.553
19484.851,590.166
19484.851,590.78
19484.851,591.394
19484.851,591.701
19484.851,592.468
19484.851,593.081
19484.851,593.848
19484.851,594.769
20443.66,595.843
20580.655,596.916
20727.008,598.144
20727.008,599.524
20727.008,600.445
20727.008,601.519
20727.008,602.439
20727.008,603.36
20727.008,604.74
20727.008,606.274
20727.008,607.502
20727.008,608.576
20727.008,609.803
20727.008,610.877
20727.008,611.951
20727.008,612.718
22671.78,613.945
22671.78,615.326
22671.78,616.553
22671.78,617.78
22671.78,618.547
22671.78,618.547
22671.78,619.928
22671.78,620.388
22671.78,621.002
22671.78,621.922
22671.78,622.536
22671.78,623.149
22671.78,623.149
22671.78,624.07
23987.727,624.53
23987.727,624.99
23987.727,625.451
23987.727,626.064
23987.727,626.371
23987.727,626.831
23987.727,627.138
23987.727,627.598
23987.727,627.752
23987.727,627.905
23987.727,628.059
23987.727,628.212
23987.727,628.212
9455.883,120.699
9455.883,120.699
9455.883,120.699
9455.883,120.699
9570.375,120.699
9570.375,120.699
9932.471,122.078
9932.471,122.078
9932.471,122.078
10256.633,122.078
10256.633,122.078
10256.633,122.078
10256.633,122.078
10565.622,122.768
10565.622,122.768
10565.622,122.768
10684.941,122.768
10684.941,122.768
10730.462,123.458
10730.462,123.458
10730.462,123.458
10821.503,123.458
10821.503,123.458
10850.471,124.837
10850.471,124.837
10879.439,125.527
10879.439,125.527
10898.75,125.527
10898.75,125.527
10898.75,125.527
10898.75,125.527
10916.683,125.527
10916.683,125.527
10916.683,125.527
10928.408,125.527
10928.408,125.527
10928.408,125.527
10931.856,125.527
10931.856,125.527
10931.856,125.527
10933.925,125.527
10933.925,125.527
10938.064,125.527
10938.064,125.527
10938.064,125.527
10944.961,125.527
10944.961,125.527
10945.65,125.527
10945.65,125.527
10945.65,125.527
10945.65,125.527
10948.409,125.527
10948.409,125.527
10948.409,125.527
10950.478,125.527
10950.478,125.527
10950.478,125.527
10950.478,125.527
10955.306,125.527
10955.306,125.527
10955.996,126.216
10955.996,126.216
10955.996,126.216
10958.755,126.216
10958.755,126.216
10962.203,126.216
10962.203,126.216
10962.203,126.216
10962.203,126.216
10962.203,126.216
10962.893,126.216
2228.539,21.103
2234.926,21.103
2238.813,21.103
2256.861,21.38
2266.024,21.658
2279.907,21.936
2294.068,22.213
2305.453,22.769
2314.338,22.769
2337.662,22.769
2376.535,23.324
2402.635,23.324
2430.957,23.602
2455.947,23.602
2464.555,23.879
2473.995,24.157
2499.54,24.435
2522.587,24.712
2530.917,24.712
2543.412,24.712
2552.297,24.99
2568.401,25.268
2581.452,25.823
2591.17,26.378
2607.274,26.378
2612.272,26.656
2620.047,26.934
2634.763,26.934
2640.039,26.934
