iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
TKM,Asia,Turkmenistan,5/30/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.04,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,5/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.04,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/1/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.04,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/2/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.04,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/3/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.04,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/4/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.04,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/5/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.04,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/6/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,47.22,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/7/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,47.22,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/8/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,47.22,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/9/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,47.22,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,47.22,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/11/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,47.22,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/12/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,47.22,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/13/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,47.22,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/14/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,47.22,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/15/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,47.22,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/16/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,47.22,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/17/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,47.22,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/18/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,47.22,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/19/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,47.22,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/20/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,47.22,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/21/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,47.22,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/22/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,47.22,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/23/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,52.78,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/24/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,52.78,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/25/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,52.78,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/26/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,52.78,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/27/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,52.78,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/28/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,52.78,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/29/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,52.78,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,6/30/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,52.78,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/1/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,52.78,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/2/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,52.78,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/3/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,52.78,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/4/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,52.78,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/5/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/6/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/7/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/8/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/9/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/11/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/12/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/13/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/14/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/15/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/16/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/17/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/18/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/19/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/20/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/21/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/22/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/23/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/24/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/25/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/26/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/27/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/28/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/29/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/30/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,7/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,58.33,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/1/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/2/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/3/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/4/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/5/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/6/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/7/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/8/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/9/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/11/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/12/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/13/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/14/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/15/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/16/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/17/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/18/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/19/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/20/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/21/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/22/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/23/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/24/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/25/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/26/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/27/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/28/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41369,,,,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
TKM,Asia,Turkmenistan,8/29/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7580976,4374694,3206282,,,41369,123.91,71.51,52.41,,6762,23860,0.39,62.5,6117933,12.253,26.9,4.277,2.541,16389.023,,536.783,7.11,,,100,7.4,68.19,0.715,,,,
